segment,id,model,persona,response,dimension
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,0.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,moderate,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x22b,liberal,1.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,conservative,5.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,moderate,3.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,mixtral:8x7b,liberal,2.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,conservative,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,2.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,4.0,harm
agreement,12,phi3:14b,moderate,4.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,3.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,4.0,harm
agreement,12,phi3:14b,moderate,4.0,harm
agreement,12,phi3:14b,moderate,4.0,harm
agreement,12,phi3:14b,moderate,4.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,0.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,4.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,moderate,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,4.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,phi3:14b,liberal,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,conservative,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,moderate,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma:7b,liberal,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
agreement,12,gemma2:27b,conservative,5.0,harm
